Customer_ID,Customer_Segment,Region,Plan_Type,Payment_Method,Subscription_Start_Date,Monthly_Fee,Number_of_Transactions,Average_Transaction_Value,Credit_Score,Customer_Support_Tickets,Satisfaction_Score,Total_Revenue,Is_Churned,Column1,Churn_Date,Churn_Reason,Account_Tenure_Months,Login_Frequency,Feature_Usage_Score,Outstanding_Balance,Revenue_Growth_Rate,Avg_Rev_Per_Month,Customer_Lifetime_Value
CUST1138,SME,Ibadan,Standard,Card,7/6/2023,10000,167,49512.63,457,7,4.3,8268609.21,1,Is_Churned,3/10/2024,High Fees,27.2,Weekly,84,5000,-0.11,303992.99,9610241.68
CUST1139,Retail,Enugu,Basic,Transfer,12/1/2020,20000,19,14039.29,822,2,3.5,266746.51,0,Not_Churned,,None,58.8,Monthly,74,20000,-0.11,4536.51,291394.69
CUST1140,Enterprise,Abuja,Premium,Card,4/23/2022,5000,124,92810.24,803,6,3.8,11508469.76,1,Is_Churned,8/4/2023,Switched to Competitor,41.9,Weekly,66,0,-0.02,274665.15,13435532.61
CUST1141,Retail,Enugu,Premium,Wallet,12/25/2022,30000,100,52326.66,737,6,4.2,5232666,1,Is_Churned,5/20/2021,Inactive,33.7,Weekly,62,,-0.16,155271.99,6922678.35
CUST1142,Enterprise,Kano,Basic,Card,4/3/2020,5000,10,12609.71,449,1,2.1,126097.1,1,Is_Churned,1/17/2024,Poor Service,66.9,Monthly,71,5000,-0.15,1884.86,133270.57
CUST1143,Enterprise,Enugu,Premium,Transfer,6/12/2024,20000,113,72083.9,606,8,,8145480.7,1,Is_Churned,6/15/2024,Inactive,15.8,Weekly,56,20000,-0.11,515536.75,13938659.08
CUST1144,Enterprise,Kano,Standard,Cash,7/27/2023,20000,101,53365.35,451,2,4.7,5389900.35,0,Not_Churned,,None,26.5,Daily,50,20000,0.23,203392.47,7694225.76
CUST1145,SME,Kano,Basic,Wallet,12/13/2020,5000,36,21191.08,741,1,2.1,762878.88,1,Is_Churned,1/13/2021,Poor Service,58.4,Monthly,40,0,-0.18,13062.99,887566.52
CUST1146,SME,Kano,Basic,Transfer,1/16/2024,20000,184,29284.46,770,2,3.2,5388340.64,0,Not_Churned,,None,20.8,Daily,67,50000,-0.15,259054.84,8264510.64
CUST1147,SME,Ibadan,Basic,Wallet,11/14/2022,10000,87,15804.16,549,1,4.8,1374961.92,1,Is_Churned,2/29/2024,High Fees,35,Weekly,57,,0.37,39284.63,1765053.7
CUST1148,Retail,Kano,Premium,Wallet,4/9/2024,10000,160,61686.42,452,7,3.1,9869827.2,0,Not_Churned,,None,18,Weekly,88,5000,-0.15,548323.73,14121917.93
CUST1149,Enterprise,Kano,Basic,Transfer,7/25/2022,5000,122,65982.65,612,4,3.4,8049883.3,0,Not_Churned,,None,38.8,Weekly,80,20000,0.12,207471.22,9794042.44
CUST1150,SME,Abuja,Basic,Transfer,5/21/2023,10000,196,55516.81,465,2,4.9,10881294.76,0,Not_Churned,,None,28.8,Monthly,59,10000,0.19,377822.73,14150980.19
CUST1151,SME,Lagos,Basic,Cash,12/19/2020,10000,83,83539.19,631,4,2.6,6933752.77,0,Not_Churned,,None,58.2,Weekly,46,5000,0.38,119136.65,7427221.74
CUST1152,Retail,Port Harcourt,Premium,Wallet,7/11/2023,30000,82,87490.79,772,7,2.2,7174244.78,0,Not_Churned,,None,27.1,Daily,76,5000,0.34,264732.28,8428410.59
CUST1153,SME,Lagos,Standard,Wallet,1/29/2021,5000,151,65406.2,698,6,4.6,9876336.2,0,Not_Churned,,None,56.8,Daily,55,20000,0.06,173879.16,11216999.99
CUST1154,Retail,Kano,Basic,Transfer,7/28/2020,20000,111,11148.08,737,5,4.6,1237436.88,1,Is_Churned,4/29/2023,Switched to Competitor,63,Monthly,78,10000,0.37,19641.86,1316732.45
CUST1155,Corporate,Abuja,Standard,Card,7/2/2022,5000,130,72570.67,550,0,3.4,9434187.1,0,Not_Churned,,None,39.5,Daily,84,5000,0.06,238840.18,12224990.11
CUST1156,SME,Enugu,Premium,Transfer,10/4/2023,10000,19,47619.93,604,9,3.5,904778.67,0,Not_Churned,,None,24.2,Monthly,84,20000,0.2,37387.55,1187583.58
CUST1157,Corporate,Abuja,Premium,Wallet,10/29/2021,30000,138,60900.17,719,0,4.5,8404223.46,0,Not_Churned,,None,47.7,Monthly,86,10000,-0.04,176189.17,9535494.48
CUST1158,Retail,Kano,Premium,Transfer,2/28/2023,5000,77,68417.25,654,0,4.2,5268128.25,0,Not_Churned,,None,31.5,Weekly,62,10000,0.18,167242.17,6006980.9
CUST1159,Enterprise,Abuja,Premium,Cash,3/6/2024,5000,105,41521.3,536,9,2.8,4359736.5,0,Not_Churned,,None,19.1,Daily,71,20000,0.12,228258.46,5900208.44
CUST1160,SME,Abuja,Standard,Card,10/16/2023,10000,102,92538.87,768,7,2.1,9438964.74,0,Not_Churned,,None,23.8,Daily,88,10000,0.16,396595.16,11708217.15
CUST1161,Retail,Kano,Basic,Transfer,12/11/2023,10000,170,22057.74,534,7,3.4,3749815.8,0,Not_Churned,,None,22,Daily,56,50000,0.21,170446.17,4396035.9
CUST1162,Enterprise,Ibadan,Premium,Cash,6/8/2023,5000,30,70436.06,824,6,4.6,2113081.8,0,Not_Churned,,None,28.2,Weekly,98,,-0.1,74931.98,2990014.37
CUST1163,Enterprise,Abuja,Premium,Wallet,10/20/2021,10000,96,10392.36,453,5,4.7,997666.56,0,Not_Churned,,None,48,Monthly,58,5000,-0.02,20784.72,1109588.18
CUST1164,Corporate,Port Harcourt,Standard,Transfer,12/28/2021,10000,129,93218.6,464,3,4.9,12025199.4,0,Not_Churned,,None,45.7,Daily,81,10000,0.24,263133.47,14449772.47
CUST1165,Retail,Port Harcourt,Standard,Wallet,4/15/2024,10000,183,20125.37,401,0,4.6,3682942.71,0,Not_Churned,,None,17.8,Daily,73,20000,-0.1,206906.89,4473720.61
CUST1166,Enterprise,Abuja,Premium,Cash,6/14/2021,10000,77,18539.58,531,8,3.7,1427547.66,1,Is_Churned,10/24/2023,Switched to Competitor,52.3,Daily,53,0,0.01,27295.37,1733761.53
CUST1167,SME,Ibadan,Basic,Wallet,5/1/2024,10000,127,39970.69,733,0,3.3,5076277.63,0,Not_Churned,,None,17.2,Daily,94,10000,0.2,295132.42,7530824.03
CUST1168,SME,Enugu,Basic,Cash,4/15/2023,30000,57,43620.97,431,3,4.3,2486395.29,0,Not_Churned,,None,30,Weekly,42,0,0.36,82879.84,3225007.74
CUST1169,Corporate,Kano,Premium,Cash,9/8/2022,10000,188,29287.01,755,2,4.2,5505957.88,0,Not_Churned,,None,37.3,Monthly,78,10000,-0.15,147612.81,6987408.72
CUST1170,Enterprise,Port Harcourt,Standard,Cash,4/21/2024,20000,191,62660.95,785,6,3.6,11968241.45,0,Not_Churned,,None,17.6,Daily,64,0,0.11,680013.72,17716559.26
CUST1171,Retail,Enugu,Premium,Transfer,2/2/2022,5000,82,49862.27,759,4,2.3,4088706.14,0,Not_Churned,,None,44.5,Daily,99,10000,-0.15,91881.04,4422984.86
CUST1172,SME,Abuja,Premium,Wallet,3/11/2023,30000,96,13075.8,642,4,4.8,1255276.8,0,Not_Churned,,None,31.1,Monthly,50,20000,0.03,40362.6,1532416.23
CUST1173,Enterprise,Enugu,Standard,Wallet,2/26/2024,30000,190,38768.69,591,3,3.4,7366051.1,0,Not_Churned,,None,19.4,Weekly,88,,-0.09,379693.36,9400551.04
CUST1174,Enterprise,Lagos,Premium,Card,6/7/2023,10000,92,82938.96,541,0,3.1,7630384.32,1,Is_Churned,7/2/2021,Poor Service,28.2,Weekly,54,50000,0.19,270581,9627394.6
CUST1175,Corporate,Port Harcourt,Premium,Card,9/20/2020,5000,17,72073.14,547,4,3.9,1225243.38,0,Not_Churned,,None,61.2,Weekly,58,20000,0.25,20020.32,1358157.02
CUST1176,SME,Abuja,Premium,Card,11/25/2021,20000,47,75238.38,488,3,4,3536203.86,1,Is_Churned,6/28/2022,None,46.8,Weekly,82,10000,-0.05,75559.91,4324958.43
CUST1177,SME,Kano,Standard,Card,1/21/2021,10000,80,72830.52,448,9,2.6,5826441.6,0,Not_Churned,,None,57.1,Daily,54,0,0.23,102039.26,6359436.47
CUST1178,Retail,Ibadan,Basic,Wallet,8/6/2023,5000,55,37987.57,535,7,4.5,2089316.35,0,Not_Churned,,None,26.2,Monthly,54,5000,0.07,79744.9,2473025.68
CUST1179,SME,Abuja,Basic,Cash,1/29/2024,10000,23,18969.75,590,1,2.9,436304.25,1,Is_Churned,6/13/2020,Inactive,20.3,Monthly,77,20000,-0.03,21492.82,686110.49
CUST1180,Retail,Kano,Standard,Cash,8/20/2020,10000,153,34522.05,829,7,2.6,5281873.65,1,Is_Churned,6/23/2024,Switched to Competitor,62.2,Monthly,54,0,0.11,84917.58,6262302.09
CUST1181,SME,Ibadan,Basic,Transfer,9/12/2024,10000,126,84860.68,548,0,3.2,10692445.68,0,Not_Churned,,None,12.8,Weekly,48,20000,0.03,835347.32,20667482.32
CUST1182,Corporate,Ibadan,Premium,Cash,3/12/2020,10000,28,98242.37,486,3,4.2,2750786.36,1,Is_Churned,11/22/2024,Switched to Competitor,67.6,Weekly,44,0,-0.06,40692.11,3081020.41
CUST1183,SME,Abuja,Basic,Wallet,5/8/2022,10000,30,54446.23,815,2,4.9,1633386.9,0,Not_Churned,,None,41.4,Monthly,58,5000,0.25,39453.79,1791923.9
CUST1184,Retail,Enugu,Premium,Wallet,12/6/2021,10000,177,10873.03,407,4,4.4,1924526.31,0,Not_Churned,,None,46.5,Daily,63,50000,0.28,41387.66,2376541.92
CUST1185,Retail,Enugu,Basic,Wallet,6/20/2022,10000,160,22604.03,622,4,4.8,3616644.8,0,Not_Churned,,None,39.9,Weekly,68,5000,0.28,90642.73,4006955.68
CUST1186,Corporate,Ibadan,Standard,Transfer,4/11/2024,20000,124,38987.25,756,4,2.4,4834419,0,Not_Churned,,None,17.9,Daily,99,10000,0.03,270079.27,6022861.96
CUST1187,SME,Enugu,Basic,Card,4/3/2022,30000,86,62072.68,415,3,2.2,5338250.48,1,Is_Churned,1/16/2020,Poor Service,42.5,Monthly,44,20000,-0.1,125605.89,5933694.86
CUST1188,SME,Lagos,Basic,Cash,4/10/2024,20000,104,16758.43,695,7,3.7,1742876.72,0,Not_Churned,,None,17.9,Weekly,61,50000,0.3,97367.41,2607574.17
CUST1189,Corporate,Ibadan,Basic,Wallet,5/10/2020,10000,161,94902.16,505,2,2.9,15279247.76,0,Not_Churned,,None,65.6,Daily,52,20000,0,232915.36,16202708.45
CUST1190,SME,Ibadan,Standard,Wallet,3/4/2020,10000,21,42857.53,682,3,4.5,900008.13,1,Is_Churned,2/15/2022,None,67.9,Weekly,89,0,0.25,13254.91,1032617.6
CUST1191,SME,Kano,Basic,Card,7/3/2020,20000,72,92132.58,503,0,4,6633545.76,0,Not_Churned,,None,63.8,Monthly,91,10000,0.29,103974.07,6999977.78
CUST1192,Retail,Enugu,Standard,Wallet,4/13/2021,20000,48,80246.96,760,6,4.9,3851854.08,0,Not_Churned,,None,54.4,Monthly,88,10000,0.26,70806.14,4134655.09
CUST1193,SME,Ibadan,Premium,Cash,1/31/2023,30000,65,77989.35,545,0,2.8,5069307.75,0,Not_Churned,,None,32.4,Monthly,86,20000,0.03,156460.12,6150507.44
CUST1194,SME,Lagos,Basic,Transfer,5/5/2021,20000,127,64604.76,434,1,3.5,8204804.52,0,Not_Churned,,None,53.6,Daily,85,10000,0.36,153074.71,9186402.7
CUST1195,Corporate,Kano,Standard,Wallet,5/29/2023,30000,97,66410.54,512,6,3.5,6441822.38,1,Is_Churned,8/12/2021,Inactive,28.5,Weekly,68,20000,0.2,226028.86,9133232.77
CUST1196,Corporate,Abuja,Standard,Cash,4/27/2020,10000,78,67420.29,707,0,2.7,5258782.62,0,Not_Churned,,None,66.1,Weekly,55,0,0.15,79557.98,6189752.11
CUST1197,Enterprise,Ibadan,Basic,Wallet,8/31/2022,5000,157,66584.92,798,2,3.8,10453832.44,0,Not_Churned,,None,37.5,Weekly,75,0,0.22,278768.87,11766035.68
CUST1198,Retail,Lagos,Premium,Card,10/5/2020,5000,71,59835.54,846,5,3.3,4248323.34,0,Not_Churned,,None,60.7,Monthly,56,20000,-0.17,69988.85,5054594.04
CUST1199,SME,Port Harcourt,Standard,Wallet,11/25/2023,5000,115,98777.26,,5,3.3,11359384.9,0,Not_Churned,,None,22.5,Daily,59,,0.03,504861.55,16019437.29
CUST1200,SME,Lagos,Basic,Wallet,1/13/2022,5000,6,75906.15,746,5,3.1,455436.9,0,Not_Churned,,None,45.2,Monthly,53,5000,0.33,10076.04,522740.81
CUST1201,Enterprise,Lagos,Premium,Transfer,11/11/2022,10000,93,79925.17,480,1,2.1,7433040.81,1,Is_Churned,3/28/2023,None,35.1,Monthly,89,0,-0.1,211767.54,9478011.68
CUST1202,SME,Kano,Standard,Card,2/20/2024,5000,181,88521.65,503,1,3.6,16022418.65,0,Not_Churned,,None,19.6,Daily,45,50000,0.05,817470.34,25097376.56
CUST1203,Retail,Abuja,Standard,Card,12/7/2021,20000,30,29407.58,721,5,3,882227.4,0,Not_Churned,,None,46.4,Monthly,61,5000,0.04,19013.52,970094.01
CUST1204,Enterprise,Port Harcourt,Premium,Transfer,1/20/2020,20000,103,17542.37,,9,2,1806864.11,0,Not_Churned,,None,69.3,Monthly,79,20000,0.01,26073.08,1931072.9
CUST1205,Retail,Enugu,Premium,Wallet,12/6/2020,5000,31,53460.5,641,4,2.9,1657275.5,0,Not_Churned,,None,58.6,Weekly,48,0,0.14,28281.15,1846150.68
CUST1206,Enterprise,Enugu,Basic,Cash,5/13/2020,20000,93,56267.26,430,6,2.8,5232855.18,0,Not_Churned,,None,65.5,Daily,71,10000,0.4,79890.92,5594194.38
CUST1207,Enterprise,Lagos,Basic,Card,3/23/2022,30000,150,84626.36,716,6,3.2,12693954,0,Not_Churned,,None,42.9,Daily,63,10000,-0.05,295896.36,14541405.66
CUST1208,Corporate,Kano,Standard,Card,8/7/2022,10000,186,49940.52,591,4,2.4,9288936.72,1,Is_Churned,2/12/2024,None,38.3,Weekly,72,5000,0.22,242530.98,11425931.26
CUST1209,Retail,Kano,Premium,Wallet,4/25/2022,5000,5,61376.77,756,7,3.5,306883.85,0,Not_Churned,,None,41.8,Daily,52,50000,0.25,7341.72,382616.4
CUST1210,SME,Enugu,Premium,Wallet,2/1/2020,5000,193,57436.38,760,9,4.1,11085221.34,0,Not_Churned,,None,68.9,Weekly,74,5000,0.15,160888.55,12005087.61
CUST1211,SME,Port Harcourt,Premium,Card,5/16/2023,10000,107,13438.25,632,5,3.9,1437892.75,1,Is_Churned,2/29/2020,Poor Service,28.9,Monthly,45,50000,-0.14,49754.07,1713310.07
CUST1212,Retail,Abuja,Standard,Wallet,3/29/2021,20000,135,65369.34,497,4,,8824860.9,0,Not_Churned,,None,54.9,Daily,88,5000,0.14,160744.28,10435146.8
CUST1213,SME,Port Harcourt,Premium,Cash,4/8/2021,10000,45,84523.9,433,3,3.4,3803575.5,0,Not_Churned,,None,54.5,Daily,79,10000,0.37,69790.38,4252274.54
CUST1214,SME,Ibadan,Premium,Card,6/13/2020,10000,169,24175.05,642,6,3.6,4085583.45,0,Not_Churned,,None,64.5,Monthly,69,50000,0.01,63342.38,4742208.25
CUST1215,Retail,Ibadan,Standard,Cash,10/9/2021,20000,55,63489.86,838,3,4.4,3491942.3,0,Not_Churned,,None,48.4,Monthly,77,10000,0.18,72147.57,4353414.88
CUST1216,Enterprise,Abuja,Basic,Cash,2/22/2023,10000,19,63424.95,458,4,3.3,1205074.05,1,Is_Churned,7/1/2021,None,31.7,Daily,55,20000,0.38,38014.95,1654297.27
CUST1217,Retail,Enugu,Basic,Wallet,2/19/2023,20000,12,24776.65,658,4,4.1,297319.8,0,Not_Churned,,None,31.8,Daily,40,20000,0.28,9349.68,381132.06
CUST1218,Enterprise,Abuja,Standard,Cash,11/29/2021,20000,42,21111.72,416,0,3.3,886692.24,1,Is_Churned,6/9/2023,Inactive,46.7,Daily,81,0,0.21,18986.99,1007770.93
CUST1219,SME,Kano,Premium,Wallet,12/11/2023,10000,118,98204.67,477,0,3.3,11588151.06,0,Not_Churned,,None,22,Weekly,57,10000,0.38,526734.14,13478815.2
CUST1220,SME,Ibadan,Standard,Transfer,7/1/2020,30000,87,45434.73,605,2,4.3,3952821.51,0,Not_Churned,,None,63.9,Daily,61,10000,-0.1,61859.49,4549293.24
CUST1221,SME,Lagos,Basic,Wallet,2/26/2024,20000,60,30467.96,701,2,2.5,1828077.6,0,Not_Churned,,None,19.4,Daily,65,0,0.26,94230.8,2940161.64
CUST1222,Corporate,Lagos,Basic,Cash,12/19/2022,10000,179,25419.21,,1,3,4550038.59,0,Not_Churned,,None,33.9,Monthly,53,20000,0.04,134219.43,5034820.49
CUST1223,Enterprise,Enugu,Standard,Transfer,10/21/2023,20000,107,70084.15,690,1,2.7,7499004.05,0,Not_Churned,,None,23.7,Monthly,95,,0.02,316413.67,8465808.92
CUST1224,Corporate,Kano,Standard,Wallet,9/1/2024,30000,142,64850.08,784,5,3.1,9208711.36,0,Not_Churned,,None,13.1,Weekly,76,50000,0.11,702955.07,16579888.28
CUST1225,Corporate,Port Harcourt,Basic,Cash,3/23/2024,30000,106,67919.69,511,0,2.7,7199487.14,1,Is_Churned,1/31/2020,High Fees,18.5,Monthly,88,50000,-0.18,389161.47,8725128.84
CUST1226,Retail,Kano,Standard,Card,8/5/2021,5000,82,17920.54,812,5,3.7,1469484.28,0,Not_Churned,,None,50.6,Daily,53,20000,-0.01,29041.19,1577941.64
CUST1227,Corporate,Lagos,Basic,Card,4/7/2023,20000,181,90418.11,787,4,4.4,16365677.91,0,Not_Churned,,None,30.2,Daily,65,5000,-0.1,541909.86,22431288.17
CUST1228,Retail,Lagos,Standard,Wallet,4/16/2023,20000,173,45033.98,,5,,7790878.54,0,Not_Churned,,None,29.9,Weekly,89,10000,-0.12,260564.5,8759148.56
CUST1229,Retail,Ibadan,Standard,Wallet,1/18/2022,10000,87,38203.25,752,4,3.1,3323682.75,0,Not_Churned,,None,45,Monthly,75,50000,0,73859.62,3621053.47
CUST1230,Corporate,Kano,Standard,Card,4/13/2024,20000,34,51612.53,544,6,5,1754826.02,0,Not_Churned,,None,17.8,Monthly,91,5000,0.28,98585.73,2555949.71
CUST1231,Enterprise,Kano,Basic,Cash,6/23/2023,5000,9,45105.95,555,0,3.8,405953.55,0,Not_Churned,,None,27.7,Monthly,62,50000,-0.08,14655.36,549742.01
CUST1232,Enterprise,Lagos,Standard,Cash,6/26/2020,30000,123,87721.93,577,2,3.2,10789797.39,0,Not_Churned,,None,64.1,Weekly,41,0,0.12,168327.57,11900111.19
CUST1233,Enterprise,Port Harcourt,Basic,Cash,10/6/2021,30000,35,93633.49,745,5,4.5,3277172.15,1,Is_Churned,4/9/2021,High Fees,48.5,Monthly,78,10000,0.25,67570.56,3735658.85
CUST1234,Enterprise,Enugu,Basic,Wallet,5/14/2024,5000,184,37310.79,535,0,4.2,6865185.36,0,Not_Churned,,None,16.8,Monthly,46,50000,-0.06,408641.99,10417769.28
CUST1235,Enterprise,Enugu,Standard,Transfer,9/14/2024,20000,27,87754.22,817,6,4.2,2369363.94,0,Not_Churned,,None,12.7,Monthly,78,20000,0.35,186564.09,3777704.1
CUST1236,Corporate,Kano,Standard,Transfer,11/2/2021,20000,52,80337.08,,3,2.6,4177528.16,0,Not_Churned,,None,47.6,Daily,84,0,0.32,87763.2,4455531.83
CUST1237,Corporate,Enugu,Basic,Transfer,7/24/2023,5000,113,93772.69,417,2,3.4,10596313.97,0,Not_Churned,,None,26.6,Weekly,90,0,-0.05,398357.67,12198607.63
CUST1238,SME,Lagos,Basic,Transfer,10/25/2022,10000,44,32117.53,750,9,4.6,1413171.32,0,Not_Churned,,None,35.7,Daily,61,20000,0.39,39584.63,1739126.97
CUST1239,Enterprise,Lagos,Premium,Transfer,7/15/2021,30000,10,61926.32,842,8,3.5,619263.2,0,Not_Churned,,None,51.3,Weekly,67,0,0.2,12071.41,741703.19
CUST1240,Corporate,Kano,Basic,Wallet,10/12/2023,5000,42,34709.01,554,0,4.1,1457778.42,0,Not_Churned,,None,24,Monthly,77,10000,-0.03,60740.77,2057164.04
CUST1241,SME,Kano,Premium,Wallet,6/7/2023,5000,173,84168.5,671,7,3.8,14561150.5,1,Is_Churned,3/30/2023,Inactive,28.2,Daily,59,50000,0.21,516352.85,19549381.74
CUST1242,Enterprise,Ibadan,Premium,Transfer,9/1/2024,20000,104,10479.18,665,0,4.5,1089834.72,0,Not_Churned,,None,13.1,Monthly,88,0,0.2,83193.49,1916898.94
CUST1243,Retail,Kano,Premium,Wallet,5/21/2023,30000,31,60833.72,759,4,2.9,1885845.32,0,Not_Churned,,None,28.8,Monthly,96,10000,0.16,65480.74,2108479.26
CUST1244,SME,Port Harcourt,Standard,Wallet,7/19/2021,20000,73,40528.31,731,9,3.7,2958566.63,0,Not_Churned,,None,51.1,Weekly,57,20000,0.23,57897.59,3598677.63
CUST1245,Corporate,Enugu,Standard,Transfer,5/1/2020,5000,61,39041.53,805,7,2.4,2381533.33,1,Is_Churned,12/6/2020,Poor Service,65.9,Monthly,96,50000,-0.04,36138.59,2779185.79
CUST1246,Retail,Kano,Basic,Cash,7/5/2020,10000,21,68041.57,415,5,4.1,1428872.97,0,Not_Churned,,None,63.8,Daily,63,20000,0.39,22396.13,1603278.83
CUST1247,Retail,Abuja,Premium,Wallet,6/20/2022,30000,75,86633.6,411,6,4.2,6497520,1,Is_Churned,10/1/2023,Switched to Competitor,39.9,Weekly,72,50000,0.31,162845.11,7350396.56
CUST1248,Retail,Ibadan,Standard,Cash,6/12/2024,5000,51,64827.59,474,7,2.1,3306207.09,1,Is_Churned,2/11/2023,Poor Service,15.8,Weekly,98,0,0.25,209253.61,5049207.22
CUST1249,SME,Abuja,Standard,Wallet,7/1/2023,5000,83,86785.57,611,5,4,7203202.31,0,Not_Churned,,None,27.4,Daily,94,0,-0.18,262890.6,9311840.93
CUST1250,Corporate,Lagos,Standard,Wallet,3/30/2020,10000,114,33813.74,578,5,,3854766.36,1,Is_Churned,7/30/2024,Inactive,67,Monthly,84,50000,0.15,57533.83,4142816.34
CUST1251,Retail,Enugu,Standard,Transfer,9/25/2024,5000,17,56755.17,528,5,2.4,964837.89,0,Not_Churned,,None,12.3,Monthly,65,10000,0.22,78442.1,1625961.31
CUST1252,Enterprise,Kano,Standard,Wallet,8/21/2024,5000,143,50548.29,682,4,3.3,7228405.47,0,Not_Churned,,None,13.5,Monthly,58,10000,0.31,535437.44,12676827.84
CUST1253,Retail,Abuja,Premium,Card,1/16/2023,30000,128,11048.04,594,7,2.6,1414149.12,0,Not_Churned,,None,32.9,Monthly,87,10000,0.37,42983.26,1854940.94
CUST1254,Retail,Enugu,Premium,Card,7/15/2024,30000,113,60113.09,,1,3.2,6792779.17,0,Not_Churned,,None,14.7,Monthly,81,5000,0.35,462093.82,8427334.57
CUST1255,SME,Lagos,Premium,Transfer,9/29/2021,30000,94,69537.19,429,6,3.2,6536495.86,0,Not_Churned,,None,48.7,Weekly,52,10000,0.04,134219.63,7177323.55
CUST1256,SME,Port Harcourt,Premium,Cash,11/21/2020,20000,90,63272.3,408,3,4.2,5694507,0,Not_Churned,,None,59.1,Weekly,49,0,0.34,96353.76,6563041
CUST1257,Corporate,Ibadan,Basic,Cash,5/5/2021,10000,96,76265.19,708,0,4.3,7321458.24,0,Not_Churned,,None,53.6,Daily,53,5000,-0.2,136594.37,8788275.17
CUST1258,Enterprise,Enugu,Premium,Cash,1/31/2022,30000,28,61420.56,844,4,3.8,1719775.68,1,Is_Churned,6/2/2022,None,44.6,Monthly,48,10000,0.01,38559.99,2016338.65
CUST1259,SME,Enugu,Standard,Card,5/9/2020,20000,77,16007.52,709,2,2.1,1232579.04,0,Not_Churned,,None,65.7,Monthly,92,0,-0.13,18760.72,1408324.68
CUST1260,Retail,Port Harcourt,Premium,Cash,9/16/2021,20000,8,20480.1,564,3,4.8,163840.8,0,Not_Churned,,None,49.2,Monthly,50,5000,0.33,3330.1,174462.77
CUST1261,Corporate,Enugu,Basic,Cash,1/14/2022,10000,117,63682.71,592,6,4.1,7450877.07,1,Is_Churned,1/8/2025,High Fees,45.2,Daily,42,0,0.36,164842.41,8848046.14
CUST1262,Retail,Lagos,Standard,Transfer,1/13/2024,10000,50,34748.13,825,4,2.1,1737406.5,0,Not_Churned,,None,20.9,Monthly,79,50000,-0.05,83129.5,2706462.29
CUST1263,Retail,Lagos,Premium,Cash,6/13/2022,5000,22,17168.06,704,3,4.5,377697.32,0,Not_Churned,,None,40.2,Weekly,51,0,0.02,9395.46,461778.7
CUST1264,SME,Port Harcourt,Premium,Card,6/9/2021,20000,47,48664.25,659,0,2.6,2287219.75,1,Is_Churned,3/24/2023,None,52.5,Monthly,74,5000,0.39,43566.09,2779537.52
CUST1265,Corporate,Ibadan,Premium,Card,8/26/2021,30000,165,59889.03,591,5,3.7,9881689.95,0,Not_Churned,,None,49.9,Daily,78,10000,0.14,198029.86,11484560.56
CUST1266,Enterprise,Kano,Standard,Card,3/7/2020,10000,97,39587.14,478,9,3.4,3839952.58,0,Not_Churned,,None,67.8,Weekly,85,5000,0.1,56636.47,4439756.03
CUST1267,Enterprise,Abuja,Standard,Transfer,8/10/2022,20000,107,74839.03,578,5,3.3,8007776.21,0,Not_Churned,,None,38.2,Weekly,78,10000,0.1,209627.65,8870910.04
CUST1268,SME,Kano,Basic,Transfer,7/7/2024,30000,128,67939.35,490,6,4.7,8696236.8,1,Is_Churned,1/26/2024,Poor Service,15,Weekly,71,,0.22,579749.12,11079944.51
CUST1269,SME,Enugu,Standard,Wallet,2/17/2022,20000,14,39953.65,843,0,3.3,559351.1,0,Not_Churned,,None,44,Monthly,78,20000,0.37,12712.52,611238.48
CUST1270,Corporate,Abuja,Standard,Cash,6/3/2020,10000,77,77938.53,614,3,2.2,6001266.81,0,Not_Churned,,None,64.8,Daily,53,50000,0.02,92612.14,6686563.72
CUST1271,Enterprise,Port Harcourt,Premium,Transfer,2/17/2020,5000,191,68382.55,478,8,4.8,13061067.05,1,Is_Churned,11/26/2022,Inactive,68.4,Daily,83,20000,-0.1,190951.27,14201498.9
CUST1272,Enterprise,Port Harcourt,Standard,Card,5/16/2021,20000,35,67370.08,814,9,,2357952.8,0,Not_Churned,,None,53.3,Monthly,40,5000,-0.09,44239.26,2777016.59
CUST1273,Enterprise,Ibadan,Premium,Card,7/3/2022,30000,160,59808.49,502,5,4.1,9569358.4,1,Is_Churned,2/12/2020,High Fees,39.5,Daily,66,20000,-0.19,242262.24,12264186.06
CUST1274,Retail,Abuja,Premium,Transfer,4/13/2020,10000,64,11025.07,510,1,3.4,705604.48,1,Is_Churned,8/17/2020,Inactive,66.5,Weekly,76,10000,0.13,10610.59,796583.4
CUST1275,Enterprise,Lagos,Standard,Transfer,1/19/2023,5000,135,72685.65,713,3,2.3,9812562.75,1,Is_Churned,10/29/2022,High Fees,32.8,Weekly,99,5000,0.36,299163.5,11284116.65
CUST1276,Retail,Abuja,Basic,Transfer,3/7/2024,30000,122,43843.76,,5,4.4,5348938.72,1,Is_Churned,4/9/2021,High Fees,19.1,Daily,82,20000,0.23,280049.15,8535307.69
CUST1277,Corporate,Enugu,Basic,Wallet,11/12/2022,30000,187,94834.87,633,3,2.2,17734120.69,0,Not_Churned,,None,35.1,Daily,40,0,0.4,505245.6,21650135.74
CUST1278,Retail,Lagos,Standard,Card,4/25/2021,30000,18,83618.63,481,9,2.2,1505135.34,1,Is_Churned,9/9/2022,High Fees,54,Monthly,94,50000,0.35,27872.88,1769356.76
